Timestamp,Prediction
1727689887.729259,NormalSleep
1727689897.737195,NormalSleep
1727689907.745139,NormalSleep
1727689917.75371,NormalSleep
1727689927.761576,NormalSleep
1727689937.770062,NormalSleep
1727689947.778027,NormalSleep
1727689957.7854578,NormalSleep
1727689967.7933,ObstructiveApnea
1727689977.8008618,ObstructiveApnea
1727689987.808574,NormalSleep
1727689997.816109,NormalSleep
1727690007.822561,NormalSleep
1727690017.830267,NormalSleep
1727690027.837923,NormalSleep
1727690037.845546,NormalSleep
1727690047.853545,NormalSleep
1727690057.8612869,NormalSleep
1727690067.869119,NormalSleep
1727690077.8767202,NormalSleep
1727690087.884256,NormalSleep
1727690097.8920279,NormalSleep
1727690107.898466,NormalSleep
1727690117.906259,NormalSleep
1727690127.9127822,NormalSleep
1727690137.919775,NormalSleep
1727690147.92612,NormalSleep
1727690157.933669,NormalSleep
1727690167.941578,NormalSleep
1727690177.9480598,NormalSleep
1727690187.954659,NormalSleep
1727690197.962306,NormalSleep
1727690207.970486,NormalSleep
1727690217.978225,NormalSleep
1727690227.986112,NormalSleep
1727690237.99381,NormalSleep
1727690248.001358,NormalSleep
1727690258.010276,NormalSleep
1727690268.026005,NormalSleep
1727690278.0415092,NormalSleep
1727690288.0536919,NormalSleep
1727690298.0614378,NormalSleep
1727690308.0683572,NormalSleep
1727690318.0749178,NormalSleep
1727690328.0825138,NormalSleep
1727690338.090302,NormalSleep
1727690348.096755,NormalSleep
1727690358.1045618,NormalSleep
1727690368.112161,NormalSleep
1727690378.119154,NormalSleep
1727690388.125633,NormalSleep
1727690398.1320262,NormalSleep
1727690408.139062,NormalSleep
1727690418.145979,NormalSleep
1727690428.153735,NormalSleep
1727690438.160161,NormalSleep
1727690448.167647,NormalSleep
1727690458.174287,NormalSleep
1727690468.180705,NormalSleep
1727690478.1873019,NormalSleep
1727690488.1951501,NormalSleep
1727690498.203537,NormalSleep
1727690508.2112699,NormalSleep
1727690518.21836,NormalSleep
1727690528.22509,NormalSleep
1727690538.23262,NormalSleep
1727690548.239308,NormalSleep
1727690558.2457469,NormalSleep
1727690568.252898,NormalSleep
1727690578.2604458,NormalSleep
1727690588.266794,NormalSleep
1727690598.273489,NormalSleep
1727690608.281051,NormalSleep
1727690618.2887502,NormalSleep
1727690628.295286,NormalSleep
1727690638.303541,NormalSleep
1727690648.311292,NormalSleep
1727690658.318856,NormalSleep
1727690668.3263948,NormalSleep
1727690678.332721,NormalSleep
1727690688.340563,NormalSleep
1727690698.348736,NormalSleep
1727690708.355744,NormalSleep
1727690718.363202,NormalSleep
1727690728.371087,NormalSleep
1727690738.3777401,NormalSleep
1727690748.386122,NormalSleep
1727690758.392967,NormalSleep
1727690768.39955,NormalSleep
1727690778.407385,NormalSleep
1727690788.415162,NormalSleep
1727690798.422903,NormalSleep
1727690808.4295611,NormalSleep
1727690818.437553,NormalSleep
1727690828.445268,NormalSleep
1727690838.453687,NormalSleep
1727690848.461495,NormalSleep
1727690858.469752,NormalSleep
1727690868.476608,NormalSleep
1727690878.48442,NormalSleep
1727690888.49229,NormalSleep
1727690898.5000682,NormalSleep
1727690908.5066822,NormalSleep
1727690918.513224,NormalSleep
1727690928.520009,NormalSleep
1727690938.5276952,NormalSleep
1727690948.5353558,NormalSleep
1727690958.543228,NormalSleep
1727690968.5507982,NormalSleep
1727690978.558539,NormalSleep
1727690988.565328,NormalSleep
1727690998.573092,NormalSleep
1727691008.580792,NormalSleep
1727691018.5875041,NormalSleep
1727691028.5943072,NormalSleep
1727691038.600608,NormalSleep
1727691048.6084201,NormalSleep
1727691058.616149,NormalSleep
1727691068.622632,NormalSleep
1727691078.630052,NormalSleep
1727691088.63655,NormalSleep
1727691098.643065,NormalSleep
1727691108.649765,NormalSleep
1727691118.6577191,NormalSleep
1727691128.6654,NormalSleep
1727691138.673223,NormalSleep
1727691148.6799428,NormalSleep
1727691158.6876311,NormalSleep
1727691168.695482,NormalSleep
1727691178.7041368,NormalSleep
1727691188.710785,NormalSleep
1727691198.7192268,NormalSleep
1727691208.726909,NormalSleep
1727691218.734449,NormalSleep
1727691228.7420769,NormalSleep
1727691238.749641,NormalSleep
1727691248.7573938,NormalSleep
1727691258.765059,NormalSleep
1727691268.7724109,NormalSleep
1727691278.780073,NormalSleep
1727691288.787564,NormalSleep
1727691298.795306,NormalSleep
1727691308.8034391,NormalSleep
1727691318.810405,NormalSleep
1727691328.817791,NormalSleep
1727691338.825442,NormalSleep
1727691348.83299,NormalSleep
1727691358.840769,NormalSleep
1727691368.8473861,NormalSleep
1727691378.855124,NormalSleep
1727691388.861611,NormalSleep
1727691398.868972,NormalSleep
1727691408.876564,ObstructiveApnea
1727691418.8840342,NormalSleep
1727691428.890574,NormalSleep
1727691438.8981729,NormalSleep
1727691448.9047282,NormalSleep
1727691458.912333,NormalSleep
1727691468.920415,NormalSleep
1727691478.9282198,NormalSleep
1727691488.9363048,NormalSleep
1727691498.942972,NormalSleep
1727691508.949263,NormalSleep
1727691518.9570858,NormalSleep
1727691528.964721,ObstructiveApnea
1727691538.972382,NormalSleep
1727691548.980005,NormalSleep
1727691558.9865322,NormalSleep
1727691568.993173,NormalSleep
1727691578.9997141,NormalSleep
1727691589.007583,NormalSleep
1727691599.01421,NormalSleep
1727691609.0207732,NormalSleep
1727691619.028459,NormalSleep
1727691629.036586,NormalSleep
1727691639.044318,NormalSleep
1727691649.051471,NormalSleep
1727691659.058887,NormalSleep
1727691669.066499,NormalSleep
1727691679.0742788,NormalSleep
1727691689.0818932,NormalSleep
1727691699.0895538,NormalSleep
1727691709.0971892,NormalSleep
1727691719.104949,NormalSleep
1727691729.111486,NormalSleep
1727691739.119637,NormalSleep
1727691749.1262898,NormalSleep
1727691759.133815,NormalSleep
1727691769.141537,NormalSleep
1727691779.1491048,NormalSleep
1727691789.155763,NormalSleep
1727691799.163404,NormalSleep
1727691809.170043,NormalSleep
1727691819.177768,NormalSleep
1727691829.184358,NormalSleep
1727691839.192086,NormalSleep
1727691849.198574,NormalSleep
1727691859.206392,NormalSleep
1727691869.21398,NormalSleep
1727691879.2204878,NormalSleep
1727691889.22838,NormalSleep
1727691899.2363899,NormalSleep
1727691909.244278,NormalSleep
1727691919.251806,NormalSleep
1727691929.258307,NormalSleep
1727691939.265954,NormalSleep
1727691949.273673,NormalSleep
1727691959.281298,NormalSleep
1727691969.289024,NormalSleep
1727691979.295439,NormalSleep
1727691989.3034902,NormalSleep
1727691999.3112252,NormalSleep
1727692009.32142,NormalSleep
1727692019.339444,ObstructiveApnea
1727692029.3489869,NormalSleep
1727692039.355784,NormalSleep
1727692049.3621671,NormalSleep
1727692059.370332,NormalSleep
1727692069.376967,NormalSleep
1727692079.384444,NormalSleep
1727692089.392168,NormalSleep
1727692099.398633,NormalSleep
1727692109.4064262,NormalSleep
1727692119.414201,NormalSleep
1727692129.421032,NormalSleep
1727692139.427746,NormalSleep
1727692149.4352078,NormalSleep
1727692159.442996,NormalSleep
1727692169.450649,NormalSleep
1727692179.458404,NormalSleep
1727692189.466064,NormalSleep
1727692199.472666,NormalSleep
1727692209.480405,NormalSleep
1727692219.48814,ObstructiveApnea
1727692229.4946802,NormalSleep
1727692239.501933,NormalSleep
1727692249.508265,NormalSleep
1727692259.5152159,NormalSleep
1727692269.522701,NormalSleep
1727692279.530509,NormalSleep
1727692289.538235,NormalSleep
1727692299.546009,NormalSleep
1727692309.552618,NormalSleep
1727692319.560286,NormalSleep
1727692329.5666869,NormalSleep
1727692339.573312,NormalSleep
1727692349.580086,NormalSleep
1727692359.5865521,NormalSleep
1727692369.5930712,NormalSleep
1727692379.600526,NormalSleep
1727692389.6071491,ObstructiveApnea
1727692399.613615,ObstructiveApnea
1727692409.6204102,NormalSleep
1727692419.627265,NormalSleep
1727692429.633612,NormalSleep
1727692439.6413472,NormalSleep
1727692449.648962,NormalSleep
1727692459.6567261,NormalSleep
1727692469.664431,NormalSleep
1727692479.670924,NormalSleep
1727692489.678533,NormalSleep
1727692499.686514,NormalSleep
1727692509.694273,NormalSleep
1727692519.702382,NormalSleep
1727692529.710098,NormalSleep
1727692539.71774,NormalSleep
1727692549.724281,NormalSleep
1727692559.730796,NormalSleep
1727692569.738501,NormalSleep
1727692579.7461581,NormalSleep
1727692589.7527812,ObstructiveApnea
1727692599.760447,NormalSleep
1727692609.766888,NormalSleep
1727692619.774719,NormalSleep
1727692629.782339,NormalSleep
1727692639.790072,NormalSleep
1727692649.7965372,NormalSleep
1727692659.803295,NormalSleep
1727692669.810854,NormalSleep
1727692679.817237,NormalSleep
1727692689.8250089,NormalSleep
1727692699.832766,NormalSleep
1727692709.840482,NormalSleep
1727692719.8480158,NormalSleep
1727692729.854517,NormalSleep
1727692739.862217,ObstructiveApnea
1727692749.87025,ObstructiveApnea
1727692759.876789,NormalSleep
1727692769.884313,NormalSleep
1727692779.892067,NormalSleep
1727692789.898653,NormalSleep
1727692799.90633,NormalSleep
1727692809.913963,NormalSleep
1727692819.920556,NormalSleep
1727692829.92836,NormalSleep
1727692839.935436,NormalSleep
1727692849.941806,NormalSleep
1727692859.948216,NormalSleep
1727692869.955748,NormalSleep
1727692879.962274,NormalSleep
1727692889.9703958,NormalSleep
1727692899.977004,ObstructiveApnea
1727692909.984402,NormalSleep
1727692919.992086,NormalSleep
1727692929.999698,NormalSleep
1727692940.007394,NormalSleep
1727692950.0150762,ObstructiveApnea
1727692960.022509,NormalSleep
1727692970.03016,NormalSleep
1727692980.037688,NormalSleep
1727692990.045248,NormalSleep
1727693000.053317,NormalSleep
1727693010.0610628,NormalSleep
1727693020.069225,NormalSleep
1727693030.076791,NormalSleep
1727693040.083155,NormalSleep
1727693050.0904682,NormalSleep
1727693060.0980558,NormalSleep
1727693070.104553,NormalSleep
1727693080.1118898,NormalSleep
1727693090.1187918,NormalSleep
1727693100.1264288,NormalSleep
1727693110.134065,NormalSleep
1727693120.140527,NormalSleep
1727693130.148252,NormalSleep
1727693140.155947,NormalSleep
1727693150.16354,NormalSleep
1727693160.17134,ObstructiveApnea
1727693170.17779,NormalSleep
1727693180.185794,NormalSleep
1727693190.193682,NormalSleep
1727693200.201298,NormalSleep
1727693210.2090812,NormalSleep
1727693220.216635,NormalSleep
1727693230.224395,NormalSleep
1727693240.230876,NormalSleep
1727693250.237479,NormalSleep
1727693260.245245,NormalSleep
1727693270.2527869,NormalSleep
1727693280.2604291,NormalSleep
1727693290.267951,ObstructiveApnea
1727693300.275719,ObstructiveApnea
1727693310.282184,NormalSleep
1727693320.289098,ObstructiveApnea
1727693330.296829,NormalSleep
1727693340.303574,NormalSleep
1727693350.311431,NormalSleep
1727693360.319577,NormalSleep
1727693370.327254,NormalSleep
1727693380.333846,NormalSleep
1727693390.340419,NormalSleep
1727693400.3480551,NormalSleep
1727693410.3558002,NormalSleep
1727693420.363463,ObstructiveApnea
1727693430.3700092,NormalSleep
1727693440.3765419,NormalSleep
1727693450.384187,NormalSleep
1727693460.390774,NormalSleep
1727693470.397244,NormalSleep
1727693480.404217,NormalSleep
1727693490.411924,NormalSleep
1727693500.4185228,NormalSleep
1727693510.4261498,NormalSleep
1727693520.433794,NormalSleep
1727693530.44155,NormalSleep
1727693540.4492218,NormalSleep
1727693550.455746,NormalSleep
1727693560.4633448,NormalSleep
1727693570.470902,NormalSleep
1727693580.477474,NormalSleep
1727693590.484067,NormalSleep
1727693600.491851,NormalSleep
1727693610.4995358,NormalSleep
1727693620.5072699,NormalSleep
1727693630.513961,NormalSleep
1727693640.5206459,NormalSleep
1727693650.527699,NormalSleep
1727693660.536,NormalSleep
1727693670.54268,NormalSleep
1727693680.5492961,NormalSleep
1727693690.556271,NormalSleep
1727693700.564068,NormalSleep
1727693710.571879,NormalSleep
1727693720.57861,NormalSleep
1727693730.58629,NormalSleep
1727693740.594154,NormalSleep
1727693750.602269,NormalSleep
1727693760.608688,ObstructiveApnea
1727693770.616404,ObstructiveApnea
1727693780.6239638,NormalSleep
1727693790.651711,NormalSleep
1727693800.6615539,NormalSleep
1727693810.6697652,NormalSleep
1727693820.677682,NormalSleep
1727693830.6853912,NormalSleep
1727693840.692992,NormalSleep
1727693850.69959,NormalSleep
1727693860.7073522,NormalSleep
1727693870.713744,NormalSleep
1727693880.721505,NormalSleep
1727693890.729262,NormalSleep
1727693900.7371478,NormalSleep
1727693910.745091,NormalSleep
1727693920.752409,NormalSleep
1727693930.7602592,NormalSleep
1727693940.76811,NormalSleep
1727693950.7747571,NormalSleep
1727693960.7819421,NormalSleep
1727693970.789133,NormalSleep
1727693980.7988951,NormalSleep
1727693990.80554,ObstructiveApnea
1727694000.812524,NormalSleep
1727694010.81939,NormalSleep
1727694020.826717,NormalSleep
1727694030.833654,NormalSleep
1727694040.840447,NormalSleep
1727694050.8481238,NormalSleep
1727694060.854663,NormalSleep
1727694070.8619268,NormalSleep
1727694080.8701801,NormalSleep
1727694090.878051,NormalSleep
1727694100.886573,NormalSleep
1727694110.894568,NormalSleep
1727694120.9017758,NormalSleep
1727694130.909473,NormalSleep
1727694140.91715,NormalSleep
1727694150.92503,NormalSleep
1727694160.932766,NormalSleep
1727694170.940585,NormalSleep
1727694180.948276,NormalSleep
1727694190.955988,NormalSleep
1727694200.962433,NormalSleep
1727694210.970905,NormalSleep
1727694220.978809,NormalSleep
1727694230.987175,NormalSleep
1727694240.995017,NormalSleep
1727694251.002675,NormalSleep
1727694261.009464,NormalSleep
1727694271.016235,NormalSleep
1727694281.0240462,NormalSleep
1727694291.031807,NormalSleep
1727694301.038391,NormalSleep
1727694311.0461812,NormalSleep
1727694321.052769,NormalSleep
1727694331.060534,NormalSleep
1727694341.068426,ObstructiveApnea
1727694351.076459,ObstructiveApnea
1727694361.084275,NormalSleep
1727694371.092065,NormalSleep
1727694381.098688,NormalSleep
1727694391.106632,NormalSleep
1727694401.113455,NormalSleep
1727694411.1212091,NormalSleep
1727694421.127987,NormalSleep
1727694431.135655,NormalSleep
1727694441.143305,NormalSleep
1727694451.150954,NormalSleep
1727694461.158711,NormalSleep
1727694471.166322,NormalSleep
1727694481.1741261,NormalSleep
1727694491.1824472,NormalSleep
1727694501.18909,NormalSleep
1727694511.195724,NormalSleep
1727694521.2026072,NormalSleep
1727694531.2102232,NormalSleep
1727694541.217855,NormalSleep
1727694551.2256541,NormalSleep
1727694561.233294,NormalSleep
1727694571.241059,ObstructiveApnea
1727694581.248684,NormalSleep
1727694591.256418,NormalSleep
1727694601.2641459,NormalSleep
1727694611.2706969,NormalSleep
1727694621.277397,NormalSleep
1727694631.284849,NormalSleep
1727694641.2927659,NormalSleep
1727694651.3005838,NormalSleep
1727694661.308461,NormalSleep
1727694671.314982,NormalSleep
1727694681.3216,NormalSleep
1727694691.3283331,NormalSleep
1727694701.3365061,NormalSleep
1727694711.3434901,NormalSleep
1727694721.351875,NormalSleep
1727694731.358617,NormalSleep
1727694741.3662488,NormalSleep
1727694751.374055,NormalSleep
1727694761.3807402,NormalSleep
1727694771.387288,NormalSleep
1727694781.394222,NormalSleep
1727694791.402205,NormalSleep
1727694801.409942,NormalSleep
1727694811.417519,NormalSleep
1727694821.425365,NormalSleep
1727694831.432039,NormalSleep
1727694841.43975,NormalSleep
1727694851.446167,NormalSleep
1727694861.454047,NormalSleep
1727694871.460809,NormalSleep
1727694881.4670532,NormalSleep
1727694891.474446,NormalSleep
1727694901.4821749,NormalSleep
1727694911.4899,NormalSleep
1727694921.4965792,NormalSleep
1727694931.504329,NormalSleep
1727694941.512264,NormalSleep
1727694951.52056,NormalSleep
1727694961.528605,NormalSleep
1727694971.53581,NormalSleep
1727694981.5426822,NormalSleep
1727694991.549311,NormalSleep
1727695001.557049,NormalSleep
1727695011.563456,NormalSleep
1727695021.570658,NormalSleep
1727695031.577379,NormalSleep
1727695041.585089,NormalSleep
1727695051.59169,NormalSleep
1727695061.598799,NormalSleep
1727695071.607189,NormalSleep
1727695081.615707,NormalSleep
1727695091.6226408,NormalSleep
1727695101.629863,NormalSleep
1727695111.6365042,NormalSleep
1727695121.6451461,NormalSleep
1727695131.652459,NormalSleep
1727695141.6603231,NormalSleep
1727695151.6668,NormalSleep
1727695161.673322,NormalSleep
1727695171.680141,NormalSleep
1727695181.6875038,NormalSleep
1727695191.6951098,NormalSleep
1727695201.702037,NormalSleep
1727695211.709594,NormalSleep
1727695221.71729,NormalSleep
1727695231.725018,NormalSleep
1727695241.7325912,NormalSleep
1727695251.739041,ObstructiveApnea
1727695261.746686,NormalSleep
1727695271.753301,NormalSleep
1727695281.759736,NormalSleep
1727695291.766277,NormalSleep
1727695301.774216,NormalSleep
1727695311.78058,NormalSleep
1727695321.788311,NormalSleep
1727695331.7958038,NormalSleep
1727695341.810455,NormalSleep
1727695351.82144,NormalSleep
1727695361.830132,NormalSleep
1727695371.839106,NormalSleep
1727695381.845709,NormalSleep
1727695391.85264,ObstructiveApnea
1727695401.860238,NormalSleep
1727695411.8666382,NormalSleep
